MacroPlot Name,Monitoring Status,Date,Index,Transect,Quadrat,Status,SizeCl,AgeCl,Count,Height,SubFrac,Comment,UV1,UV2,UV3,NumTran,NumQuadTran,QuadLen,QuadWid,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
B:FABCO 20,01Yr25,8/22/2018 6:04:27 PM,-2147483646,1,1,L,,,5,0.6,1,,,,,,,,,,,,,,,,CADE,,
B:FABCO 20,01Yr25,8/22/2018 6:04:27 PM,-2147483645,1,1,L,,,3,0.3,1,,,,,,,,,,,,,,,,PIJE,,
B:FABCO 20,01Yr25,8/22/2018 6:04:27 PM,-2147483644,1,1,L,,,4,0.6,1,,,,,,,,,,,,,,,,PIJE,,
B:FABCO 20,01Yr25,8/22/2018 6:04:27 PM,-2147483643,1,1,L,,,1,2,1,,,,,,,,,,,,,,,,PIJE,,
B:FABCO 20,01Yr25,8/22/2018 6:04:27 PM,-2147483642,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,PIJE,,
B:FABCO 20,01Yr25,8/22/2018 6:04:27 PM,-2147483641,1,1,L,,,2,0.15,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 20,01Yr25,8/22/2018 6:04:27 PM,-2147483640,1,1,L,,,18,0.3,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 20,01Yr25,8/22/2018 6:04:27 PM,-2147483639,1,1,L,,,16,0.6,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 20,01Yr25,8/22/2018 6:04:27 PM,-2147483638,1,1,L,,,4,1,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 20,01Yr25,8/22/2018 6:04:27 PM,-2147483637,1,1,L,,,1,0.15,1,,,,,,,,,,,,,,,,PILA,,
FPIJE 09,00Pre,6/14/1990 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FPIJE 09,01Yr01,6/21/1991 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FPIJE 09,01Yr02,6/9/1992 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FPIJE 09,01Yr02,6/9/1992 12:00:00 AM,1,1,1,L,,X,3,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FPIJE 09,01Yr05,8/31/1995 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FPIJE 09,01Yr05,8/31/1995 12:00:00 AM,1,1,1,L,,X,35,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
FPIJE 09,01Yr05,8/31/1995 12:00:00 AM,2,1,1,L,,X,3,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FPIJE 09,01Yr10,8/1/2000 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FPIJE 09,01Yr14,6/7/2004 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FPIJE 09,02Yr03,7/21/2007 1:13:49 PM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FPIJE 09,02Yr06,7/20/2010 8:14:21 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FPIJE 09,02Yr06,7/20/2010 8:14:21 AM,-2147483648,1,1,L,,M,5,0.15,1,,,,,,,,,,,,,,,,PIJE,,
FPIJE 09,03Yr01,8/5/2022 4:56:15 PM,,,,,,,,,,,,,,1,1,5,10,50,CF; EMc,GG,,,,,,True,
FPICO 03,00Pre,8/1/2002 12:00:00 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
FPICO 03,00Pre,8/1/2002 12:00:00 AM,1,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PICO,,
FPICO 03,00Pre,8/1/2002 12:00:00 AM,2,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PICO,,
FPICO 03,00Pre,8/1/2002 12:00:00 AM,3,1,1,L,,X,3,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PICO,,
FPICO 03,00Pre,8/1/2002 12:00:00 AM,4,1,1,L,,X,3,3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PICO,,
FPICO 03,00Pre,8/1/2002 12:00:00 AM,5,1,1,L,,X,2,0.15,1,,,,,,,,,,,,,,,,ABCO,,
FPICO 03,01Yr01,9/25/2003 12:00:00 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
FPICO 03,01Yr01,9/25/2003 12:00:00 AM,1,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PICO,,
FPICO 03,01Yr01,9/25/2003 12:00:00 AM,2,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PICO,,
FPICO 03,01Yr01,9/25/2003 12:00:00 AM,3,1,1,D,,X,2,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PICO,,
FPICO 03,01Yr01,9/25/2003 12:00:00 AM,4,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PICO,,
FPICO 03,01Yr01,9/25/2003 12:00:00 AM,5,1,1,D,,X,1,3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PICO,,
FPICO 03,01Yr02,9/10/2004 12:00:00 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
FPICO 03,01Yr02,9/10/2004 12:00:00 AM,1,1,1,D,,X,4,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PICO,,
FPICO 03,01Yr02,9/10/2004 12:00:00 AM,2,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PICO,,
FPICO 03,01Yr02,9/10/2004 12:00:00 AM,3,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PICO,,
FPICO 03,01Yr05,8/5/2007 2:20:44 PM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
FPICO 03,01Yr05,8/5/2007 2:20:44 PM,2,1,2,L,,X,1,8,1,,,, seed_all Q1,,,,,,,,,,,,ABCO,,
FPICO 03,01Yr05,8/5/2007 2:20:44 PM,3,1,2,L,,X,9,10,1,,,, seed_all Q1,,,,,,,,,,,,PICO,,
FPICO 03,01Yr10,7/20/2012 2:12:42 PM,,,,,,,,,,,,,,1,1,10,5,50,,,,,,,,True,
FPICO 03,01Yr10,7/20/2012 2:12:42 PM,-2147483648,1,1,L,,,1,1,1,,,,,,,,,,,,,,,,PICO,,
FPICO 03,02Yr01,7/17/2013 9:42:10 AM,,,,,,,,,,,,,,1,1,10,5,50,,,,,,,,True,
FPICO 03,02Yr02,7/29/2014 10:47:14 AM,,,,,,,,,,,,,,1,1,10,5,50,,,,,,,,True,
FPICO 03,02Yr05,8/24/2017 2:15:27 PM,,,,,,,,,,,,,,1,1,10,5,50,,,,,,,,True,
FPICO 03,03Yr01,8/16/2022 6:50:52 PM,,,,,,,,,,,,,,1,1,10,5,50,GG,GG,,,,,,True,
FABCO 54,00Pre,8/8/1993 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 54,00Pre,8/8/1993 12:00:00 AM,1,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 54,01Post,10/25/1995 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 54,01Post,10/25/1995 12:00:00 AM,1,1,1,D,,X,4,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
FABCO 54,01Post,10/25/1995 12:00:00 AM,2,1,1,D,,X,3,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 54,01Yr01,7/21/1996 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 54,01Yr01,7/21/1996 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
FABCO 54,01Yr01,7/21/1996 12:00:00 AM,2,1,1,L,,X,6,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 54,01Yr02,7/21/1997 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 54,01Yr02,7/21/1997 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
FABCO 54,01Yr02,7/21/1997 12:00:00 AM,2,1,1,L,,X,9,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 54,01Yr05,8/8/2000 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 54,01Yr05,8/8/2000 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 54,01Yr09,6/2/2004 12:00:00 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
FABCO 54,01Yr09,6/2/2004 12:00:00 AM,1,1,1,L,,X,56,0.15,1,,,, seed_10x25 m,,,,,,,,,,,,PIJE,,
FABCO 54,01Yr09,6/2/2004 12:00:00 AM,2,1,1,L,,X,3,0.15,1,,,, seed_10x25 m,,,,,,,,,,,,ABCO,,
FABCO 54,02Yr03,7/20/2007 3:59:20 PM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 54,02Yr06,7/22/2010 8:20:16 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 54,02Yr06,7/22/2010 8:20:16 AM,-2147483648,1,1,L,,,2,0.15,1,,,,,,,,,,,,,,,,PIJE,,
FABCO 54,03Yr01,8/3/2022 3:10:54 PM,,,,,,,,,,,,,,1,1,5,10,50,IM; EMc,GG,,,,,,True,
FPIJE 02,00Pre,8/3/2002 12:00:00 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
FPIJE 02,00Pre,8/3/2002 12:00:00 AM,1,1,1,L,,X,18,0.15,1,From FMH TREESEED 1058,,, seed_00 PRE,,,,,,,,,,,,ABCO,,
FPIJE 02,00Pre,8/3/2002 12:00:00 AM,2,1,1,L,,X,6,0.15,1,From FMH TREESEED 1058,,, seed_00 PRE,,,,,,,,,,,,ABCO,,
FPIJE 02,00Pre,8/3/2002 12:00:00 AM,3,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_00 PRE,,,,,,,,,,,,ABCO,,
FPIJE 02,01Yr01,8/30/2003 12:00:00 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
FPIJE 02,01Yr01,8/30/2003 12:00:00 AM,1,1,1,L,,X,4,0.15,1,From FMH TREESEED 1058,,, seed_00 PRE,,,,,,,,,,,,ABCO,,
FPIJE 02,01Yr02,9/11/2004 12:00:00 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
FPIJE 02,01Yr02,9/11/2004 12:00:00 AM,1,1,1,L,,X,345,0.15,1,From FMH TREESEED 1058,,, seed_00 PRE,,,,,,,,,,,,PICO,,
FPIJE 02,01Yr02,9/11/2004 12:00:00 AM,2,1,1,L,,X,1390,0.15,1,From FMH TREESEED 1058,,, seed_00 PRE,,,,,,,,,,,,ABCO,,
FPIJE 02,01Yr02,9/11/2004 12:00:00 AM,3,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_00 PRE,,,,,,,,,,,,PIJE,,
FPIJE 02,01Yr05,8/4/2007 4:17:18 PM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FPIJE 02,01Yr05,8/4/2007 4:17:18 PM,1,1,1,L,,X,411,0.15,1,,,, seed_5x10m,,,,,,,,,,,,ABCO,,
FPIJE 02,01Yr05,8/4/2007 4:17:18 PM,2,1,1,L,,X,73,0.15,1,,,, seed_5x10m,,,,,,,,,,,,PIJE,,
FPIJE 02,01Yr10,7/21/2012 2:13:37 PM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FPIJE 02,01Yr10,7/21/2012 2:13:37 PM,-2147483648,1,1,L,,,143,0.15,1,,,,,,,,,,,,,,,,ABCO,,
FPIJE 02,01Yr10,7/21/2012 2:13:37 PM,-2147483647,1,1,L,,,16,0.3,1,,,,,,,,,,,,,,,,ABCO,,
FPIJE 02,01Yr10,7/21/2012 2:13:37 PM,-2147483646,1,1,L,,,150,0.15,1,,,,,,,,,,,,,,,,ABMA,,
FPIJE 02,01Yr10,7/21/2012 2:13:37 PM,-2147483645,1,1,L,,,10,0.3,1,,,,,,,,,,,,,,,,ABMA,,
FPIJE 02,01Yr10,7/21/2012 2:13:37 PM,-2147483644,1,1,L,,,28,0.15,1,,,,,,,,,,,,,,,,PIJE,,
FPIJE 02,01Yr10,7/21/2012 2:13:37 PM,-2147483643,1,1,L,,,4,0.15,1,,,,,,,,,,,,,,,,PICO,,
FPIJE 02,02Yr01,7/17/2013 1:36:24 PM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FPIJE 02,02Yr01,7/17/2013 1:36:24 PM,-2147483648,1,1,L,,,2,0.3,1,,,,,,,,,,,,,,,,ABCO,,
FPIJE 02,02Yr01,7/17/2013 1:36:24 PM,-2147483647,1,1,D,,,1,0.3,1,,,,,,,,,,,,,,,,ABCO,,
FPIJE 02,02Yr02,7/29/2014 9:41:43 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FPIJE 02,02Yr02,7/29/2014 9:41:43 AM,-2147483648,1,1,L,,,2,0.3,1,,,,,,,,,,,,,,,,ABCO,,
FPIJE 02,02Yr05,8/24/2017 9:57:15 AM,,,,,,,,,,,,,,1,10,5,10,50,,cf,,,,,,True,
FPIJE 02,02Yr05,8/24/2017 9:57:15 AM,-2147483648,1,1,L,,,5,0.15,1,,,,,,,,,,,,,,,,PICO,,
FPIJE 02,02Yr05,8/24/2017 9:57:15 AM,-2147483647,1,1,L,,,2,0.15,1,,,,,,,,,,,,,,,,ABCO,,
FPIJE 02,02Yr05,8/24/2017 9:57:15 AM,-2147483646,1,1,L,,,3,0.6,1,,,,,,,,,,,,,,,,ABCO,,
FPIJE 02,03Yr01,8/17/2022 6:47:05 PM,,,,,,,,,,,,,,1,1,5,10,50,GG,GG,,,,,,True,
B:FABCO 25,00Pre,7/29/1992 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 25,00Pre,7/29/1992 12:00:00 AM,1,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,CADE,,
B:FABCO 25,00Pre,7/29/1992 12:00:00 AM,2,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 25,00Pre,7/29/1992 12:00:00 AM,3,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 25,01Yr01,8/29/1995 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 25,01Yr01,8/29/1995 12:00:00 AM,1,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
B:FABCO 25,01Yr01,8/29/1995 12:00:00 AM,2,1,1,L,,X,13,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 25,01Yr02,8/28/1996 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 25,01Yr02,8/28/1996 12:00:00 AM,1,1,1,L,,X,3,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,CADE,,
B:FABCO 25,01Yr02,8/28/1996 12:00:00 AM,2,1,1,D,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,CADE,,
B:FABCO 25,01Yr02,8/28/1996 12:00:00 AM,3,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 25,01Yr02,8/28/1996 12:00:00 AM,4,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 25,01Yr05,9/1/1999 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 25,01Yr05,9/1/1999 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,CADE,,
B:FABCO 25,01Yr17,7/7/2011 2:33:50 PM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 25,01Yr17,7/7/2011 2:33:50 PM,-2147483648,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 25,01Yr17,7/7/2011 2:33:50 PM,-2147483647,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,CADE,,
B:FABCO 25,01Yr17,7/7/2011 2:33:50 PM,-2147483646,1,1,L,,,1,0.15,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 25,02Post,9/29/2021 5:53:31 PM,,,,,,,,,,,,,,1,1,5,10,50,Rehlaender;Frenzen;Goff,Goff,,,,No Seedlings Observed,,True,
B:FABCO 25,02Yr02,8/6/2023 1:03:05 PM,,,,,,,,,,,,,,1,1,5,10,50,GG,GG,,,,None,,True,
B:FABMA 01,00Pre,9/3/1998 12:00:00 AM,,,,,,,,,,,,,,1,1,10,10,100,,,,,,,,True,
B:FABMA 01,00Pre,9/3/1998 12:00:00 AM,1,1,1,L,,X,7,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABMA,,
B:FABMA 01,01Yr01,7/30/2013 10:23:14 AM,,,,,,,,,,,,,,1,1,10,5,50,,,,,,,,True,
B:FABMA 01,01Yr01,7/30/2013 10:23:14 AM,-2147483648,1,1,L,,,3,0.15,1,,,,,,,,,,,,,,,,ABMA,,
B:FABMA 01,01Yr02,8/1/2014 1:00:50 PM,,,,,,,,,,,,,,1,1,10,5,50,,,,,,,,True,
B:FABMA 01,01Yr02,8/1/2014 1:00:50 PM,-2147483648,1,1,L,,,4,0.15,1,,,,,,,,,,,,,,,,ABMA,,
B:FABMA 01,01Yr05,8/26/2017 6:37:34 PM,,,,,,,,,,,,,,1,1,10,5,50,,cf,,,,,,True,
B:FABMA 60,00Pre,7/21/1999 12:00:00 AM,,,,,,,,,,,,,,1,1,10,10,100,,,,,,,,True,
B:FABMA 60,00Pre,7/21/1999 12:00:00 AM,1,1,1,L,,X,26,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABMA 60,00Pre,7/21/1999 12:00:00 AM,2,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABMA 60,00Pre,7/21/1999 12:00:00 AM,3,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
B:FABMA 60,01Yr01,7/31/2013 2:19:05 PM,,,,,,,,,,,,,,1,1,10,5,50,,,,,,,,True,
B:FABMA 60,01Yr02,8/2/2014 1:01:52 PM,,,,,,,,,,,,,,1,1,10,5,50,,,,,,,,True,
B:FABMA 60,01Yr02,8/2/2014 1:01:52 PM,-2147483648,1,1,L,,,8,0.15,1,,,,,,,,,,,,,,,,ABMA,,
B:FABMA 60,01Yr02,8/2/2014 1:01:52 PM,-2147483647,1,1,L,,,11,0.15,1,,,,,,,,,,,,,,,,PIJE,,
B:FABMA 60,01Yr02,8/2/2014 1:01:52 PM,-2147483646,1,1,L,,,1,0.3,1,,,,,,,,,,,,,,,,POTR,,
B:FABMA 60,01Yr05,8/25/2017 4:50:59 PM,,,,,,,,,,,,,,1,1,10,5,50,,cf,,,,,,True,
B:FABMA 60,01Yr05,8/25/2017 4:50:59 PM,-2147483648,1,1,L,,,4,0.3,1,,,,,,,,,,,,,,,,PIJE,,
B:FABMA 60,01Yr05,8/25/2017 4:50:59 PM,-2147483647,1,1,L,,,55,0.3,1,,,,,,,,,,,,,,,,ABMA,,
B:FABMA 60,01Yr05,8/25/2017 4:50:59 PM,-2147483646,1,1,L,,,2,1,1,,,,,,,,,,,,,,,,PIJE,,
B:FABMA 60,01Yr05,8/25/2017 4:50:59 PM,-2147483645,1,1,L,,,12,0.15,1,,,,,,,,,,,,,,,,ABMA,,
B:FABMA 60,01Yr05,8/25/2017 4:50:59 PM,-2147483644,1,1,L,,,1,0.3,1,,,,,,,,,,,,,,,,PILA,,
B:FABMA 60,01Yr05,8/25/2017 4:50:59 PM,-2147483643,1,1,L,,,4,0.15,1,,,,,,,,,,,,,,,,ABCO,,
B:FABMA 60,01Yr05,8/25/2017 4:50:59 PM,-2147483642,1,1,L,,,11,0.3,1,,,,,,,,,,,,,,,,ABCO,,
B:FABMA 60,01Yr05,8/25/2017 4:50:59 PM,-2147483641,1,1,L,,,2,0.3,1,,,,,,,,,,,,,,,,PICO,,
B:FABMA 60,01Yr05,8/25/2017 4:50:59 PM,-2147483640,1,1,L,,,4,0.6,1,,,,,,,,,,,,,,,,PIJE,,
B:FABMA 60,01Yr12,9/24/2024 11:16:48 AM,,,,,,,,,,,,,,1,1,10,5,50,RS,EH,,,,,,True,
B:FABMA 60,01Yr12,9/24/2024 11:16:48 AM,1,1,1,L,,,7,1,1,,,,,,,,,,,,,,,,PIJE,,
B:FABMA 60,01Yr12,9/24/2024 11:16:48 AM,2,1,1,L,,,6,0.6,1,,,,,,,,,,,,,,,,ABMA,,
B:FABMA 60,01Yr12,9/24/2024 11:16:48 AM,3,1,1,L,,,5,0.3,1,,,,,,,,,,,,,,,,ABMA,,
FABCO 05,00Pre,8/8/1993 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 05,00Pre,8/8/1993 12:00:00 AM,1,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
FABCO 05,00Pre,8/8/1993 12:00:00 AM,2,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 05,00Pre,8/8/1993 12:00:00 AM,3,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 05,00Pre,8/8/1993 12:00:00 AM,4,1,1,D,,X,1,3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 05,01Post,10/26/1995 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 05,01Post,10/26/1995 12:00:00 AM,1,1,1,D,,X,2,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
FABCO 05,01Post,10/26/1995 12:00:00 AM,2,1,1,D,,X,3,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
FABCO 05,01Post,10/26/1995 12:00:00 AM,3,1,1,D,,X,2,3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
FABCO 05,01Post,10/26/1995 12:00:00 AM,4,1,1,D,,X,5,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 05,01Post,10/26/1995 12:00:00 AM,5,1,1,D,,X,3,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 05,01Post,10/26/1995 12:00:00 AM,6,1,1,D,,X,1,3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 05,01Yr01,7/17/1996 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 05,01Yr01,7/17/1996 12:00:00 AM,1,1,1,D,,X,1,2,1,,,, seed_all,,,,,,,,,,,,PIJE,,
FABCO 05,01Yr01,7/17/1996 12:00:00 AM,2,1,1,L,,X,134,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 05,01Yr01,7/17/1996 12:00:00 AM,3,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 05,01Yr02,8/29/1997 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 05,01Yr02,8/29/1997 12:00:00 AM,1,1,1,L,,X,72,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 05,01Yr05,8/6/2000 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 05,01Yr05,8/6/2000 12:00:00 AM,1,1,1,L,,X,45,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 05,01Yr09,6/5/2004 11:04:53 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 05,01Yr09,6/5/2004 11:04:53 AM,1,1,1,L,,X,83,0.15,1,,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 05,02Yr03,7/20/2007 1:56:08 PM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 05,02Yr03,7/20/2007 1:56:08 PM,1,1,1,L,,X,6,0.15,1,,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 05,02Yr03,7/20/2007 1:56:08 PM,2,1,1,L,,X,3,0.3,1,,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 05,02Yr06,7/21/2010 4:19:17 PM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 05,02Yr06,7/21/2010 4:19:17 PM,-2147483648,1,1,L,,,57,0.15,1,,,,,,,,,,,,,,,,ABCO,,
FABCO 05,02Yr06,7/21/2010 4:19:17 PM,-2147483647,1,1,L,,,7,0.3,1,,,,,,,,,,,,,,,,ABCO,,
FABCO 05,02Yr06,7/21/2010 4:19:17 PM,-2147483646,1,1,L,,,15,0.15,1,,,,,,,,,,,,,,,,PIJE,,
FABCO 05,03Yr01,8/3/2022 3:01:37 PM,,,,,,,,,,,,,,1,1,5,10,50,IM; CF,GG,,,,,,True,
FABCO 05,03Yr01,8/3/2022 3:01:37 PM,1,1,1,L,,,118,0.15,1,,,,,,,,,,,,,,,,ABCO,,
FPIJE 03,00Pre,6/8/1994 12:00:00 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
FPIJE 03,00Pre,6/8/1994 12:00:00 AM,1,1,1,L,,,1,2,1,,,,,,,,,,,,,,,,PIJE,,
FPIJE 03,00Pre,6/8/1994 12:00:00 AM,2,1,1,L,,,1,2,1,,,,,,,,,,,,,,,,PIJE,,
FPIJE 03,00Pre,6/8/1994 12:00:00 AM,3,1,1,L,,,1,3,1,,,,,,,,,,,,,,,,PIJE,,
FPIJE 03,00Pre,6/8/1994 12:00:00 AM,4,1,1,L,,,1,3,1,,,,,,,,,,,,,,,,PIJE,,
FPIJE 03,00Pro1,8/22/1991 11:44:20 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
FPIJE 03,00Pro1,8/22/1991 11:44:20 AM,-2147483648,1,1,L,,,3,3,1,,,,,,,,,,,,,,,,PIJE,,
FPIJE 03,00Yr17,7/9/2011 2:40:33 PM,,,,,,,,,,,,,,1,1,10,5,50,,,,,,,,True,
